wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,ratio_tag,thickness_um,sample_id,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
357.5,0.389,-0.029,38.9,-2.9,42,0.1,3.1,3,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
358.0,0.392,-0.029,39.2,-2.9,42.3,0.1,3.1,3,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
358.5,0.395,-0.029,39.5,-2.9,42.6,0.1,3.1,3,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
359.0,0.398,-0.029,39.8,-2.9,42.9,0.1,3.1,3,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
359.5,0.401,-0.028,40.1,-2.8,43.2,0.1,3.1,2.9,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
360.0,0.406,-0.028,40.6,-2.8,43.6,0.1,3,2.9,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
360.5,0.409,-0.028,40.9,-2.8,43.9,0.1,3,2.9,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
361.0,0.412,-0.028,41.2,-2.8,44.2,0.1,3,2.9,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
361.5,0.415,-0.028,41.5,-2.8,44.5,0.1,3,2.9,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
362.0,0.418,-0.027,41.8,-2.7,44.8,0.1,3,2.8,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
362.5,0.422,-0.027,42.2,-2.7,45.1,0.1,2.9,2.8,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
363.0,0.425,-0.027,42.5,-2.7,45.4,0.1,2.9,2.8,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
363.5,0.428,-0.027,42.8,-2.7,45.7,0.1,2.9,2.8,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
364.0,0.431,-0.027,43.1,-2.7,46,0.1,2.9,2.8,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
364.5,0.436,-0.026,43.6,-2.6,46.4,0.1,2.8,2.7,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
365.0,0.439,-0.026,43.9,-2.6,46.7,0.1,2.8,2.7,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
365.5,0.442,-0.026,44.2,-2.6,47,0.1,2.8,2.7,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
366.0,0.446,-0.026,44.6,-2.6,47.4,0.1,2.8,2.7,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
366.5,0.45,-0.025,45,-2.5,47.7,0.1,2.7,2.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
367.0,0.453,-0.025,45.3,-2.5,48,0.1,2.7,2.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
367.5,0.457,-0.025,45.7,-2.5,48.4,0.1,2.7,2.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
368.0,0.462,-0.025,46.2,-2.5,48.8,0.1,2.6,2.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
368.5,0.465,-0.023,46.5,-2.3,49.1,0.2,2.6,2.5,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
369.0,0.468,-0.023,46.8,-2.3,49.4,0.2,2.6,2.5,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
369.5,0.473,-0.023,47.3,-2.3,49.8,0.2,2.5,2.5,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
370.0,0.476,-0.022,47.6,-2.2,50.1,0.2,2.5,2.4,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
370.5,0.481,-0.022,48.1,-2.2,50.5,0.2,2.4,2.4,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
371.0,0.484,-0.022,48.4,-2.2,50.8,0.2,2.4,2.4,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
371.5,0.49,-0.018,49,-1.8,51,0.2,2,2,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
372.0,0.496,-0.014,49.6,-1.4,51.3,0.2,1.7,1.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
372.5,0.502,-0.01,50.2,-1,51.5,0.3,1.3,1.3,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
373.0,0.508,-0.006,50.8,-0.6,51.7,0.3,0.9,0.9,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
373.5,0.514,-0.003,51.4,-0.3,52,0.3,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
374.0,0.517,-0.003,51.7,-0.3,52.3,0.3,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
374.5,0.521,-0.003,52.1,-0.3,52.7,0.3,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
375.0,0.525,-0.002,52.5,-0.2,53.1,0.4,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
375.5,0.529,-0.002,52.9,-0.2,53.5,0.4,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
376.0,0.533,-0.002,53.3,-0.2,53.9,0.4,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
376.5,0.537,-0.002,53.7,-0.2,54.3,0.4,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
377.0,0.541,-0.002,54.1,-0.2,54.7,0.4,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
377.5,0.546,-0.001,54.6,-0.1,55.2,0.5,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
378.0,0.55,-0.001,55,-0.1,55.6,0.5,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
378.5,0.555,-0.001,55.5,-0.1,56.1,0.5,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
379.0,0.559,-0.001,55.9,-0.1,56.5,0.5,0.6,0.6,0,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
379.5,0.564,0,56.4,0,57,0.6,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
380.0,0.568,0,56.8,0,57.4,0.6,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
380.5,0.572,0,57.2,0,57.8,0.6,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
381.0,0.577,0.001,57.7,0.1,58.3,0.7,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
381.5,0.581,0.001,58.1,0.1,58.7,0.7,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
382.0,0.586,0.001,58.6,0.1,59.2,0.7,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
382.5,0.59,0.002,59,0.2,59.6,0.8,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
383.0,0.594,0.002,59.4,0.2,60,0.8,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
383.5,0.599,0.003,59.9,0.3,60.5,0.9,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
384.0,0.603,0.003,60.3,0.3,60.9,0.9,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
384.5,0.608,0.004,60.8,0.4,61.4,1,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
385.0,0.612,0.005,61.2,0.5,61.8,1.1,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
385.5,0.617,0.005,61.7,0.5,62.3,1.1,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
386.0,0.622,0.006,62.2,0.6,62.8,1.2,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
386.5,0.626,0.007,62.6,0.7,63.2,1.3,0.6,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
387.0,0.632,0.007,63.2,0.7,63.7,1.3,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
387.5,0.637,0.008,63.7,0.8,64.2,1.4,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
388.0,0.642,0.009,64.2,0.9,64.7,1.5,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
388.5,0.646,0.01,64.6,1,65.1,1.6,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
389.0,0.65,0.011,65,1.1,65.5,1.7,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
389.5,0.654,0.012,65.4,1.2,65.9,1.8,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
390.0,0.659,0.013,65.9,1.3,66.4,1.9,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
390.5,0.663,0.014,66.3,1.4,66.8,2,0.5,0.6,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
391.0,0.667,0.016,66.7,1.6,67.2,2.1,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
391.5,0.672,0.017,67.2,1.7,67.7,2.2,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
392.0,0.676,0.018,67.6,1.8,68.1,2.3,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
392.5,0.68,0.019,68,1.9,68.5,2.4,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
393.0,0.684,0.021,68.4,2.1,68.9,2.6,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
393.5,0.689,0.022,68.9,2.2,69.4,2.7,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
394.0,0.693,0.023,69.3,2.3,69.8,2.8,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
394.5,0.698,0.025,69.8,2.5,70.3,3,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
395.0,0.702,0.026,70.2,2.6,70.7,3.1,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
395.5,0.706,0.027,70.6,2.7,71.1,3.2,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
396.0,0.709,0.029,70.9,2.9,71.4,3.4,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
396.5,0.712,0.03,71.2,3,71.7,3.5,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
397.0,0.715,0.031,71.5,3.1,72,3.6,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
397.5,0.719,0.033,71.9,3.3,72.4,3.8,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
398.0,0.722,0.034,72.2,3.4,72.7,3.9,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
398.5,0.725,0.036,72.5,3.6,73,4.1,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
399.0,0.728,0.037,72.8,3.7,73.3,4.2,0.5,0.5,1,X-X,30,X-X-30,sample_minus_glass_same_wavelength,inputs/511/X-X-30-R-D.txt,inputs/511/X-X-30-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
