wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,ratio_tag,thickness_um,sample_id,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
376.5,0.502,-0.002,50.2,-0.2,50.8,0.4,0.6,0.6,0,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
377.0,0.506,-0.002,50.6,-0.2,51.2,0.4,0.6,0.6,0,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
377.5,0.51,-0.001,51,-0.1,51.6,0.5,0.6,0.6,0,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
378.0,0.514,-0.001,51.4,-0.1,52,0.5,0.6,0.6,0,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
378.5,0.519,-0.001,51.9,-0.1,52.5,0.5,0.6,0.6,0,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
379.0,0.523,-0.001,52.3,-0.1,52.9,0.5,0.6,0.6,0,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
379.5,0.528,0,52.8,0,53.4,0.6,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
380.0,0.532,0,53.2,0,53.8,0.6,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
380.5,0.537,0,53.7,0,54.3,0.6,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
381.0,0.54,0.001,54,0.1,54.6,0.7,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
381.5,0.545,0.001,54.5,0.1,55.1,0.7,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
382.0,0.55,0.001,55,0.1,55.6,0.7,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
382.5,0.554,0.002,55.4,0.2,56,0.8,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
383.0,0.559,0.002,55.9,0.2,56.5,0.8,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
383.5,0.564,0.003,56.4,0.3,57,0.9,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
384.0,0.569,0.003,56.9,0.3,57.5,0.9,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
384.5,0.573,0.004,57.3,0.4,57.9,1,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
385.0,0.578,0.005,57.8,0.5,58.4,1.1,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
385.5,0.583,0.005,58.3,0.5,58.9,1.1,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
386.0,0.587,0.006,58.7,0.6,59.3,1.2,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
386.5,0.592,0.007,59.2,0.7,59.8,1.3,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
387.0,0.598,0.007,59.8,0.7,60.3,1.3,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
387.5,0.602,0.008,60.2,0.8,60.7,1.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
388.0,0.608,0.009,60.8,0.9,61.3,1.5,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
388.5,0.613,0.01,61.3,1,61.8,1.6,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
389.0,0.617,0.011,61.7,1.1,62.2,1.7,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
389.5,0.622,0.012,62.2,1.2,62.7,1.8,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
390.0,0.627,0.013,62.7,1.3,63.2,1.9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
390.5,0.632,0.014,63.2,1.4,63.7,2,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
391.0,0.636,0.016,63.6,1.6,64.1,2.1,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
391.5,0.641,0.017,64.1,1.7,64.6,2.2,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
392.0,0.645,0.018,64.5,1.8,65,2.3,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
392.5,0.65,0.019,65,1.9,65.5,2.4,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
393.0,0.655,0.02,65.5,2,66,2.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
393.5,0.66,0.022,66,2.2,66.5,2.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
394.0,0.665,0.023,66.5,2.3,67,2.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
394.5,0.67,0.024,67,2.4,67.5,2.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
395.0,0.675,0.026,67.5,2.6,68,3.1,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
395.5,0.679,0.027,67.9,2.7,68.4,3.2,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
396.0,0.684,0.028,68.4,2.8,68.9,3.3,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
396.5,0.688,0.03,68.8,3,69.3,3.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
397.0,0.691,0.031,69.1,3.1,69.6,3.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
397.5,0.695,0.033,69.5,3.3,70,3.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
398.0,0.699,0.034,69.9,3.4,70.4,3.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
398.5,0.703,0.035,70.3,3.5,70.8,4,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
399.0,0.707,0.037,70.7,3.7,71.2,4.2,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
