wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,ratio_tag,thickness_um,sample_id,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
355.0,0.358,-0.031,35.8,-3.1,39,0,3.2,3.1,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
355.5,0.362,-0.031,36.2,-3.1,39.4,0,3.2,3.1,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
356.0,0.366,-0.031,36.6,-3.1,39.7,0,3.1,3.1,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
356.5,0.37,-0.029,37,-2.9,40.1,0.1,3.1,3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
357.0,0.373,-0.03,37.3,-3,40.4,0,3.1,3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
357.5,0.376,-0.03,37.6,-3,40.7,0,3.1,3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
358.0,0.379,-0.03,37.9,-3,41,0,3.1,3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
358.5,0.383,-0.03,38.3,-3,41.4,0,3.1,3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
359.0,0.386,-0.03,38.6,-3,41.7,0,3.1,3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
359.5,0.389,-0.029,38.9,-2.9,42,0,3.1,2.9,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
360.0,0.394,-0.029,39.4,-2.9,42.4,0,3,2.9,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
360.5,0.398,-0.029,39.8,-2.9,42.8,0,3,2.9,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
361.0,0.401,-0.028,40.1,-2.8,43.1,0.1,3,2.9,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
361.5,0.404,-0.028,40.4,-2.8,43.4,0.1,3,2.9,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
362.0,0.407,-0.027,40.7,-2.7,43.7,0.1,3,2.8,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
362.5,0.411,-0.027,41.1,-2.7,44,0.1,2.9,2.8,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
363.0,0.414,-0.027,41.4,-2.7,44.3,0.1,2.9,2.8,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
363.5,0.418,-0.027,41.8,-2.7,44.7,0.1,2.9,2.8,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
364.0,0.42,-0.028,42,-2.8,44.9,0,2.9,2.8,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
364.5,0.424,-0.027,42.4,-2.7,45.2,0,2.8,2.7,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
365.0,0.428,-0.026,42.8,-2.6,45.6,0.1,2.8,2.7,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
365.5,0.431,-0.027,43.1,-2.7,45.9,0,2.8,2.7,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
366.0,0.434,-0.027,43.4,-2.7,46.2,0,2.8,2.7,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
366.5,0.439,-0.025,43.9,-2.5,46.6,0.1,2.7,2.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
367.0,0.443,-0.026,44.3,-2.6,47,0,2.7,2.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
367.5,0.447,-0.026,44.7,-2.6,47.4,0,2.7,2.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
368.0,0.451,-0.026,45.1,-2.6,47.7,0,2.6,2.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
368.5,0.455,-0.024,45.5,-2.4,48.1,0.1,2.6,2.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
369.0,0.459,-0.025,45.9,-2.5,48.5,0,2.6,2.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
369.5,0.463,-0.025,46.3,-2.5,48.8,0,2.5,2.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
370.0,0.466,-0.023,46.6,-2.3,49.1,0.1,2.5,2.4,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
370.5,0.471,-0.024,47.1,-2.4,49.5,0,2.4,2.4,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
371.0,0.475,-0.024,47.5,-2.4,49.9,0,2.4,2.4,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
371.5,0.481,-0.019,48.1,-1.9,50.1,0.1,2,2,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
372.0,0.488,-0.015,48.8,-1.5,50.5,0.1,1.7,1.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
372.5,0.494,-0.012,49.4,-1.2,50.7,0.1,1.3,1.3,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
373.0,0.501,-0.008,50.1,-0.8,51,0.1,0.9,0.9,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
373.5,0.506,-0.005,50.6,-0.5,51.2,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
374.0,0.51,-0.005,51,-0.5,51.6,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
374.5,0.515,-0.005,51.5,-0.5,52.1,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
375.0,0.519,-0.005,51.9,-0.5,52.5,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
375.5,0.523,-0.005,52.3,-0.5,52.9,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
376.0,0.527,-0.005,52.7,-0.5,53.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
376.5,0.532,-0.005,53.2,-0.5,53.8,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
377.0,0.536,-0.005,53.6,-0.5,54.2,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
377.5,0.54,-0.005,54,-0.5,54.6,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
378.0,0.545,-0.005,54.5,-0.5,55.1,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
378.5,0.55,-0.005,55,-0.5,55.6,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
379.0,0.554,-0.005,55.4,-0.5,56,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
379.5,0.559,-0.005,55.9,-0.5,56.5,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
380.0,0.564,-0.005,56.4,-0.5,57,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
380.5,0.568,-0.005,56.8,-0.5,57.4,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
381.0,0.573,-0.005,57.3,-0.5,57.9,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
381.5,0.577,-0.005,57.7,-0.5,58.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
382.0,0.582,-0.005,58.2,-0.5,58.8,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
382.5,0.587,-0.005,58.7,-0.5,59.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
383.0,0.592,-0.005,59.2,-0.5,59.8,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
383.5,0.597,-0.005,59.7,-0.5,60.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
384.0,0.602,-0.005,60.2,-0.5,60.8,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
384.5,0.607,-0.005,60.7,-0.5,61.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
385.0,0.612,-0.005,61.2,-0.5,61.8,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
385.5,0.617,-0.005,61.7,-0.5,62.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
386.0,0.622,-0.005,62.2,-0.5,62.8,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
386.5,0.627,-0.005,62.7,-0.5,63.3,0.1,0.6,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
387.0,0.633,-0.005,63.3,-0.5,63.8,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
387.5,0.638,-0.005,63.8,-0.5,64.3,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
388.0,0.644,-0.005,64.4,-0.5,64.9,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
388.5,0.649,-0.005,64.9,-0.5,65.4,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
389.0,0.654,-0.005,65.4,-0.5,65.9,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
389.5,0.659,-0.005,65.9,-0.5,66.4,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
390.0,0.664,-0.005,66.4,-0.5,66.9,0.1,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
390.5,0.669,-0.004,66.9,-0.4,67.4,0.2,0.5,0.6,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
391.0,0.674,-0.003,67.4,-0.3,67.9,0.2,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
391.5,0.679,-0.003,67.9,-0.3,68.4,0.2,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
392.0,0.683,-0.003,68.3,-0.3,68.8,0.2,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
392.5,0.688,-0.003,68.8,-0.3,69.3,0.2,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
393.0,0.693,-0.003,69.3,-0.3,69.8,0.2,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
393.5,0.699,-0.003,69.9,-0.3,70.4,0.2,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
394.0,0.704,-0.002,70.4,-0.2,70.9,0.3,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
394.5,0.709,-0.002,70.9,-0.2,71.4,0.3,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
395.0,0.715,-0.002,71.5,-0.2,72,0.3,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
395.5,0.72,-0.002,72,-0.2,72.5,0.3,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
396.0,0.725,-0.001,72.5,-0.1,73,0.4,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
396.5,0.73,-0.001,73,-0.1,73.5,0.4,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
397.0,0.734,-0.001,73.4,-0.1,73.9,0.4,0.5,0.5,0,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
397.5,0.738,0,73.8,0,74.3,0.5,0.5,0.5,1,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
398.0,0.742,0,74.2,0,74.7,0.5,0.5,0.5,1,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
398.5,0.747,0,74.7,0,75.2,0.5,0.5,0.5,1,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
399.0,0.751,0.001,75.1,0.1,75.6,0.6,0.5,0.5,1,X-X,140,X-X-140,sample_minus_glass_same_wavelength,inputs/511/X-X-140-R-D.txt,inputs/511/X-X-140-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
